,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,review
1342,7.6,0.54,0.02,1.7,0.085,17.0,31.0,0.9958899999999999,3.37,0.51,10.4,6,"A big, rounded wine, its acidity a foil to the ripe fruit and dusty texture. The structure is chunky and corpulent, the fruit strawberry and red plum fruit packed tightly. It is still integrating, definitely promising some long-term aging."
1343,7.5,0.51,0.02,1.7,0.084,13.0,31.0,0.9953799999999999,3.36,0.54,10.5,6,"Sangiovese (50%) is blended with equal parts Merlot and Cabernet to produce a simple red wine with thin berry fruit aromas, forest berry, floral nuances and some sharp points of bright acidity. Elegance and harmony are the objective and the wine reaches it nicely. It's also an easy wine with good length that would pair easily with all Mediterranean foods."
1344,11.5,0.42,0.48,2.6,0.077,8.0,20.0,0.9985200000000001,3.09,0.53,11.0,5,"Simple and peachy, with a mix of sweet and citric flavors. Tastes candied and tropical, with banana coming onto the finish along with orange and pineapple. A lot of fruit and flavor; just not much sophistication. A quaffer, pure and simple."
1345,8.2,0.44,0.24,2.3,0.063,10.0,28.0,0.99613,3.25,0.53,10.2,6,"With very high alcohol, this is almost a dessert, Port-style wine. It's soft and hot, with sweet blackberry jam, milk chocolate and licorice flavors."
1346,6.1,0.59,0.01,2.1,0.055999999999999994,5.0,13.0,0.99472,3.52,0.56,11.4,5,"Sharp and a bit volatile, this young Viognier tilts strongly to the orange side of citrus. Despite the fresh fruit flavors it feels a bit flat in the mouth, lacking vitality."
1347,7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,"This is the first Tempranillo from Animale, and it's a soft, supple wine with a pleasing mix of red berries and light tanned leather. It's well made, balanced and interesting, with hints of rose petals and dried leaves."
1348,7.2,0.655,0.03,1.8,0.078,7.0,12.0,0.99587,3.34,0.39,9.5,5,"While the wine has some richness, it is also firmly structured, with a minerally severity from its tight tannins. Under the surface, there is a fruity character that's dominated by a juicy black-currant flavor."
1349,6.9,0.57,0.0,2.8,0.081,21.0,41.0,0.99518,3.41,0.52,10.8,5,"Though picked at 23.6 brix, this Riesling reaches 14% alcohol and 1% residual sugar, an interesting combination of data. It's plenty concentrated, with a flavor mix of flower, sugar, honey and peach. A mouthful to be sure, substantial and packed with flavor, though a little heavy through the finish."
1350,9.0,0.6,0.29,2.0,0.069,32.0,73.0,0.99654,3.34,0.57,10.0,5,"This is mostly young fruit from Ash Hollow, and it shows. Very light through the middle, though cleverly buttressed with a smattering of Cab Franc from Pepper Bridge and Cab Sauv from Spring Valley. It's silky and smooth, with interesting nuances of herb and grass, and a playful lift to the middle which extends rather surprisingly into the finish. The oak is well played, adding butter, toffee and toast in clever proportions."
1351,7.2,0.62,0.01,2.3,0.065,8.0,46.0,0.9933200000000001,3.32,0.51,11.8,6,"The only thing that's not Porty about this wine is the sugar level. It's dry, but at the expense of dreadfully high, 16.1 percent alcohol. Bring a designated driver if you drink it."
1352,7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,"This dry, remarkably minerally Riesling highlights tones of granite and wet slate against a backdrop of fresh apple, lemon and tangerine. It's broad and textural on the palate, with sharp lime juice acidity and a hint of lemon pith and herb on the finish."
1353,7.6,0.645,0.03,1.9,0.086,14.0,57.0,0.9969,3.37,0.46,10.3,5,"This round and easy-drinking wine, 95% Aglianico and 5% Sangiovese, is loaded with a juicy black-cherry flavor that's accented by hints of black pepper and mineral. It's soft, fresh and incredibly food friendly. Pair it with everything from hearty pasta dishes to barbecue."
1354,7.2,0.58,0.03,2.3,0.077,7.0,28.0,0.9956799999999999,3.35,0.52,10.0,5,"A 100% Cabernet, dark and tightly knit with scents of roasted coffee and espresso over red berry, blueberry and black cherry fruit. Vineyard sources include Klipsun, Pepper Bridge, Seven Hills and Milbrandt, and the vines average over 25 years of age."
1355,6.1,0.32,0.25,1.8,0.086,5.0,32.0,0.99464,3.36,0.44,10.1,5,"Black-olive tapenade is the star of this show, along with fig, black currant and cedar. Bittersweet cocoa accents the powerful tannin and integrated oak, before finishing velvety smooth."
1356,6.1,0.34,0.25,1.8,0.084,4.0,28.0,0.99464,3.36,0.44,10.1,5,"Arresting aromas of orange peel and peach start this clean, fresh and minerally wine. A decidedly firm acidity keeps the wine crisp and refreshing, and its tropical flavors are appetizing, but it may be too austere and even on the lean side for palates that prefer a little more curve to their SB. Still, a delicious food wine and great for a hot day."
1357,7.3,0.43,0.24,2.5,0.078,27.0,67.0,0.9964799999999999,3.6,0.59,11.1,6,"From this top Bergerac producer comes this powerful blend. With its 30% Malbec, it has intense tannins and a firm, solid structure, with dense and richly concentrated blackberry fruit. It does need to age for at least five years."
1358,7.4,0.64,0.17,5.4,0.168,52.0,98.0,0.99736,3.28,0.5,9.5,5,"A stunning Pinot Noir, and a worthy followup to Drew's 2006 bottling. Interestingly, the official alcohol is nearly 1% lower at no loss of ripeness, a testimony to the success of the vintage. Offers everything you want in a fine coastal Pinot: crisp acidity, a dry, silky mouthfeel, refined tannins, complexity and ageability. The flavors include red cherries and currants, cola, sassafras, red licorice and Asian spices. Great now and through 2013."
1359,11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.9970399999999999,3.07,0.65,10.0333333333333,6,"A wine for short-term aging, despite the relative lightness of the vintage and wine. It has firm tannins and dark berry fruits, layered with plum skins. The fruit sits on a base of tannins and acidity, while the surface remains bright and fresh."
1360,9.2,0.54,0.31,2.3,0.11199999999999999,11.0,38.0,0.9969899999999999,3.24,0.56,10.9,5,"The nose merely hints at tropical riches. The stony palate also holds tightly onto its fruit: it is only zesty citrus that can be divined amidst all the stone. Bright lemon shines above what seems a deep dark core of rocky earth. There is real drive and real energy in that bright, lemony vein that runs right through this dry, serious and almost brooding wine. The finish adds a touch of a more mellow apple note that persists throughout the long finish. Wait for this. Drink 2020–2035."
1361,8.3,0.85,0.14,2.5,0.09300000000000001,13.0,54.0,0.99724,3.36,0.54,10.1,5,"88–90. Barrel sample. This is a concentrated wine with plenty of ripe, generous, extracted fruits. Dark berry flavors and a touch of chocolate on the mid palate make the wine intensely ripe and powerful. At the end, there is a fresher, juicier aftertaste."
1362,11.6,0.475,0.4,1.4,0.091,6.0,28.0,0.9970399999999999,3.07,0.65,10.0333333333333,6,"The Rizzi family of Barbaresco does amazing work with its specific vineyard crus. One of its best sites is the Fondetta vineyard, although this vintage seems more nervous and raw than in past years. Clover, spice and green capers are some of the more interesting aromatic characteristics of this wine. You'll also get bright fruit and lemon zest on the close."
1363,8.0,0.83,0.27,2.0,0.08,11.0,63.0,0.9965200000000001,3.29,0.48,9.8,4,"This young wine has aromas of violet and forest floor, while the palate reveals ripe strawberry and cherry flavors. Forward, easygoing and approachable now, so enjoy soon."
1364,7.2,0.605,0.02,1.9,0.096,10.0,31.0,0.995,3.46,0.53,11.8,6,"There's some old-vine juice included in the blend, and it shows. The nose is lushly scented with plums, raisins, pie cherries and ripe red fruits, with some of that distinctive new mown hay quality that old vines send up. A little barnyard aroma too, in a good way. Very extracted and intense."
1365,7.8,0.5,0.09,2.2,0.115,10.0,42.0,0.9971,3.18,0.62,9.5,5,"Fresh, with a satisfying blend of creamy and herbaceous. Apricot and citrus meld easily into the clean texture and apple skin finish. Screwcap."
1366,7.3,0.74,0.08,1.7,0.094,10.0,45.0,0.9957600000000001,3.24,0.5,9.8,5,"This delicious, compelling, full-bodied wine blends luscious fruit flavors like red cherry and boysenberry with stylish, spicy oak accents and a firm backing of acidity and tannins to keep the mouthfeel vital. The fruit and softly spicy nuances mingle beautifully and seem to melt in the mouth. It's great to drink through 2020."
1367,6.9,0.54,0.3,2.2,0.08800000000000001,9.0,105.0,0.99725,3.25,1.18,10.5,6,"Here's an easy blend of Vermentino and Viognier with mature notes of melon, stone fruit and toasted nut backed by cooling acidity and spicy notes that smooth over the wine's streamlined mouthfeel."
1368,8.0,0.77,0.32,2.1,0.079,16.0,74.0,0.99656,3.27,0.5,9.8,6,"The winery's very limited riserva bottling is made in a single 500-liter puncheon and for the first time features Boushey vineyard fruit. Tannic and displaying impressive mass, it offers somewhat liquorous plum and cherry fruit flavors, with smoke and licorice streaking through the finish."
1369,6.6,0.61,0.0,1.6,0.069,4.0,8.0,0.9939600000000001,3.33,0.37,10.4,4,"Soft and fruity, with raspberry, cherry, Dr. Pepper and oak flavors. It has the jammy, marmalade taste of freshly crushed berries, with citrusy acidity. The oak is front and center. Might develop with a few years in the bottle."
1370,8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,"Dark, thick and aromatic, this blend of 63% Cabernet Sauvignon, 17% Merlot, 15% Cabernet Franc and 5% Syrah can stand alongside others selling for two or three times the price. It's a supple mix of dark fruits and spicy herb; it almost bristles with sharp hints of nettle, pepper and green tea. The tannins are supple and smooth, and there is a polish to the wine that extends into a smooth, seamless and very satisfying finish."
1371,7.5,0.58,0.56,3.1,0.153,5.0,14.0,0.9947600000000001,3.21,1.03,11.6,6,"Made from a blend of native grapes Insolia and Grecanico, this is a light-bodied but refreshing wine that recalls lemon zest, peach and green apple. Fresh acidity gives it a clean, bright finish. Pair this with vegetarian appetizers."
1372,8.7,0.78,0.51,1.7,0.415,12.0,66.0,0.99623,3.0,1.17,9.2,5,"This Barbera shows a twofold aromatic approach that puts as much emphasis on its drying mineral tones as it does on the integrity of the fruit. Cherry, blackberry and spice appear and there's a crisp blast of acidity on the close."
1373,7.7,0.75,0.27,3.8,0.11,34.0,89.0,0.99664,3.24,0.45,9.3,5,"Similar to the 2009 vintage, which was another cool year, this single-vineyard offering is bone dry and strong in tannins, with a complex austerity. It shows tobacco, balsam and tamari notes alongside hints of raspberry and blackberry. It needs rich, complex meat stews or pasta dishes with tomato, garlic and lots of cheese in order to balance the wine's tannins and acids, and to coax out the sweetness."
1374,6.8,0.815,0.0,1.2,0.267,16.0,29.0,0.99471,3.32,0.51,9.8,3,"Spearmint and untamed wild berry aromas start it down a slope that ends with a palate that's hot and heavy with fruit but devoid of balance and touch. There's a lot of this and that, namely vanilla and oak. But overall the wine just gets it together."
1375,7.2,0.56,0.26,2.0,0.083,13.0,100.0,0.9958600000000001,3.26,0.52,9.9,5,"Bright and forward in red and black cherry, plum and new oak aromas, this lush Bordeaux blend comes from two small vineyards in St. Helena. It has a smooth, silky texture, very seductive and charming. Luscious now, but has the structural integrity to age through 2012."
1376,8.2,0.885,0.2,1.4,0.086,7.0,31.0,0.9946,3.11,0.46,10.0,5,"Fragrant, with notes of orange blossom, honey and wax, this delicate beerenauslese balances intensely sweet flavors of marmalade and peach nectar with savory tones of herb and earth. It's sprightly and bright on the palate, with a long honey-kissed finish."
1377,5.2,0.49,0.26,2.3,0.09,23.0,74.0,0.9953,3.71,0.62,12.2,6,"Spicy and bricky on the nose, with tobacco, earth and herbal red berry aromas. The palate is round and tight, with roasted cassis and berry flavors along with a dusty aftertaste. Sweet on the finish, like brown sugar and roasted berries."
1378,7.2,0.45,0.15,2.0,0.078,10.0,28.0,0.9960899999999999,3.29,0.51,9.9,6,"Exceptionally tart, with vivid green-apple and sour lemon flavors, this tangy mouthful mixes its high-acid lemony fruit with highlights of pineapple and grapefruit. Nicely delineated, but definitely for those who love acid."
1379,7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.9955700000000001,3.36,0.62,10.8,6,"There's more minerality here than one has a right to expect from a Qualitätswein, along with pretty peach and pear fruit, all wrapped in an approachable (but not slack) structure. Drink up."
1380,7.5,0.57,0.02,2.6,0.077,11.0,35.0,0.9955700000000001,3.36,0.62,10.8,6,"There is slight sweetness or chewiness and the finish is marked by thick cherry and blackberry flavors. A huge jump forward compared to recent vintages, this meaty Amarone would make a perfect partner to hearty winter foods like game meat or beef stew."
1381,6.8,0.83,0.09,1.8,0.07400000000000001,4.0,25.0,0.99534,3.38,0.45,9.6,5,"A bunker buster of a wine. Massive cherry fruit, flavored with cinnamon, rich cola, cocoa and toasty oak. Explodes on the palate. Yet gaining age: softly expressive, gently complex, a wine of opposites. Delicate and authoritative. Sensual. At its peak now and for the next 3 years."
1382,8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,"Dry, like the label says, and crisp in acidity, offering a bite to the lime, grapefruit, flower and mineral flavors. The alcohol is a refreshingly low 12.5%."
1383,8.0,0.6,0.22,2.1,0.08,25.0,105.0,0.99613,3.3,0.49,9.9,5,"Minty and unripe, with just a trace of cherry flavor."
1384,7.1,0.755,0.15,1.8,0.107,20.0,84.0,0.99593,3.19,0.5,9.5,5,"The vintage was very hot, and you can taste the blistering sun in the soft, melted cherry and blackberry jam flavors that stop just short of raisins. Still, high alcohol gives it a cooked, Porty aftertaste."
1385,8.0,0.81,0.25,3.4,0.076,34.0,85.0,0.9966799999999999,3.19,0.42,9.2,5,"Fresh, perfumed wine, with cherry flavors. The acidity is pure, crisp with only light tannins and a green stalky final taste."
