,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,review
4490,5.8,0.3,0.33,3.5,0.033,25.0,116.0,0.9905700000000001,3.2,0.44,11.7,6,"This is a muscular, full-bodied wine showing a nice mix of savory and fruity flavors. A fantastic lively texture of firm acidity and fine tannins come with a lip-smacking freshness that's hard to ignore. The balance and complexity are very attractive and promise versatility with a wide variety of foods."
4491,6.1,0.28,0.23,4.2,0.038,13.0,95.0,0.98898,2.97,0.7,13.1,6,"From the producer's younger hillside blocks, this is comprised of 93% Cabernet Sauvignon with smaller percents of Malbec and Merlot. Blackberry and cherry are warmly wrapped in a blanket of chocolate and clove, while easy acidity provides softness and approachability to the texture and body weight, which are voluptuous."
4492,6.0,0.19,0.37,9.7,0.032,17.0,50.0,0.9932,3.08,0.66,12.0,6,"Spicy red-plum aromas are dry and gritty, but fresh. This firm feeling Cab holds its own on the palate, which is tannic and a bit sandpapery. Tight, juicy flavors of spicy plum finish long, dry and mildly salty tasting."
4493,6.8,0.31,0.25,10.5,0.043,30.0,165.0,0.9972,3.36,0.55,10.55,6,"Delicate but enticing scents of white spring flower and pear waft out of the glass. On the refreshing palate, vibrant acidity and small continuous beads underscore yellow apple, lemon zest and a hint of white pear."
4494,7.5,0.24,0.29,1.1,0.046,34.0,84.0,0.9902,3.04,0.39,11.45,6,"Delicate tones of stone fruit, lime, talc power and honeydew melon mark the bouquet. It's crisp on the palate, with a touch of wild salvia on the finish."
4495,6.8,0.23,0.39,16.1,0.053,71.0,194.0,0.9988,3.18,0.64,10.2,6,"It's no small feat they were able to hold this sophisticated wine back so long and still sell it for just over 20 bucks. The wine is soft, dry and rich in red currant, white pepper, licorice and mocha flavors, and has elegant balance."
4496,7.5,0.24,0.29,1.1,0.046,34.0,84.0,0.9902,3.04,0.39,11.45,6,"Opaque in color, with blackberry and licorice aromas but also a distinct streak of brambly herbs and green. Later on, pine needle and tartness enter the fray. This is a commendable modern Rioja but it does have a few issues, namely a green herbal component."
4497,6.3,0.29,0.3,8.1,0.212,60.0,150.0,0.9958,3.1,0.4,9.3,5,"Peach and cantaloupe notes fuse with tropical flower and blood orange on this Viognier's nose. Medium in body, this wine bears refreshing acidity and a persistent orange-flavored finish."
4498,6.8,0.2,0.25,6.2,0.052000000000000005,22.0,106.0,0.9935,3.09,0.54,10.8,5,"A soft, bright and fruity wine that has red currant and berry fruits. It is fresh with soft tannins and a damson skin texture that just gives shape to the fruit and acidity. Drink now."
4499,5.2,0.38,0.26,7.7,0.053,20.0,103.0,0.9925,3.27,0.45,12.2,6,"The perfumed character of Vouvray leaps from the glass of this medium-sweet wine. It is lightly honeyed, with fresh acidity that is balanced by stewed apricots and sugared white plums. Drink now."
4500,7.8,0.27,0.33,2.4,0.053,36.0,175.0,0.992,3.2,0.55,11.0,6,"For a 2011, the wine has surprising maturity that makes it ready to drink now. Rounded berry fruits merge into the soft tannins, leaving an attractive, juicy aftertaste. Drink until 2018."
4501,6.6,0.54,0.21,16.3,0.055,41.0,182.0,0.9986,3.35,0.54,10.4,6,"An easy-drinking, sophisticated Sauvignon Blanc, very ripe in pineapples, oranges and kiwi fruit, but balanced with crisp acidity. A touch of new oak adds smoky creaminess. The single vineyard referenced on the label is in a warmer part of Napa Valley."
4502,7.1,0.25,0.31,2.3,0.05,32.0,156.0,0.9914,3.14,0.51,11.4,6,"The Merlot certainly does its job here of smoothing out the Baga tannins. Together, they yield a soft, red fruit-flavored wine with minimal tannins and juicy acidity, adding a burst of flavor on the finish. Drink now."
4503,5.8,0.61,0.01,8.4,0.040999999999999995,31.0,104.0,0.9909,3.26,0.72,14.05,7,"Aromas of licorice, crushed violets and menthol add depth to the otherwise straightforward black cherry and berry fruit notes. Medium weight with a solid structure and a finish kissed with sweet spice flavors. Drink now."
4504,6.5,0.32,0.23,8.5,0.051,20.0,138.0,0.9943,3.03,0.42,10.7,5,"Dry spice, clay dust, tomato, herb and licorice aromas accent red plum and cherry notes on this racy yet balanced Priorat. Spiced plum, brandied cherry, coffee and chocolate flavors set up a toasty, warm and spicy finish. This is really nice and exemplifies what's great about the region. Drink now."
4505,6.4,0.28,0.23,6.0,0.051,50.0,162.0,0.9940000000000001,3.15,0.52,10.2,5,"This small vineyard is right on the edge of the village of Givry. From vines aged on average 30 years, the wine is ripe, full in the mouth and with fine balancing acidity. It has light tannins and spicy flavors that give the wine extra structure. Drink from 2018."
4506,6.6,0.19,0.28,1.1,0.044000000000000004,38.0,100.0,0.9904,3.22,0.69,11.2,6,"Aromas of mature berry, tilled soil and a whiff of dark spice unfold on this young red. The vibrant, straightforward palate offers easy-drinking pleasure, doling out juicy wild cherry and star anise alongside loose knit, glossy tannins and bright acidity."
4507,5.1,0.305,0.13,1.75,0.036000000000000004,17.0,73.0,0.99,3.4,0.51,12.333333333333302,5,"Light in color, this affordable white is floral on the nose, with just a touch of reduction and heady smoky oak. Simply executed, it offers generous flavors of apple, pear and peach."
4508,5.8,0.26,0.3,2.6,0.034,75.0,129.0,0.9902,3.2,0.38,11.5,4,"L'Ecole has been carrying the banner for Washington Chenin high since 1987. Coming from vineyards planted in 1978 and 1979, the aromas are fresh and lively, with notes of sliced pear, passion fruit, flower and apple. The palate is full in feel and redolent with fruit flavors that sail on the finish. It's a one-wine charm offensive."
4509,6.7,0.23,0.17,1.3,0.061,14.0,100.0,0.9925,3.07,0.55,9.5,5,"Scents of smoky bacon and buttercream hit the nose first, with notes of blackberry and boysenberry in the backdrop. The palate is bold and flavorful, and it boasts sturdy tannins. Pair with a grilled T-bone steak."
4510,6.8,0.33,0.3,2.1,0.047,35.0,147.0,0.9886,3.24,0.56,13.4,6,"Pleasantly yeasty on the nose with hints of sweet biscuit and brioche, Wiemer's Cuvée Brut is dry and fresh with a bright, lemony midpalate. Persistently effervescent with clean, nervy acidity."
4511,6.1,0.27,0.32,1.1,0.034,24.0,110.0,0.9898,3.36,0.4,12.5,6,"Round and full-bodied, this has warm apricot and ripe pineapple flavors. It has weight and richness, with a touch of toast and a smoky finish."
4512,6.1,0.27,0.32,1.1,0.034,24.0,110.0,0.9898,3.36,0.4,12.5,6,"This affordable wine is smooth and deeply fruity, rather full bodied, and quite enjoyable for the ripe blackberry and boysenberry flavors. Not as tannic as some, it still has a moderately gripping texture that will be perfect with grilled meat."
4513,6.8,0.4,0.29,2.8,0.044000000000000004,27.0,97.0,0.9904,3.12,0.42,11.2,6,"Showing a huge improvement over the '06, Novy's '07 Grenache is rich in chocolaty blackberry, blueberry and cherry fruit, but beautifully structured. The firm tannins and crisp acids balance out the slightly sweet jammy flavors and lead to true elegance."
4514,6.1,0.4,0.18,9.0,0.051,28.5,259.0,0.9964,3.19,0.5,8.8,5,"This is most interesting, layered with strawberry fruit, sweet straw and light tannins. It's deceptively light, yet elegant and able to sustain itself on through a compelling, structured finish."
4515,7.1,0.28,0.26,2.8,0.039,50.0,118.0,0.9908,3.06,0.59,11.2,6,"The nose promises clear citrus, the palate delivers wonderfully pure and linear lemon flavors, bursting with richer mandarin and firm-fleshed tangerine notes that crunch as you bite into them: this is how fresh, zesty and utterly appetizing this Riesling is. Dangerously delicious and oh so long."
4516,6.2,0.32,0.32,2.2,0.036000000000000004,15.0,70.0,0.9899,3.16,0.48,12.7,6,"So rich and seemingly sweet in black currant, chocolate fudge and toasted oak flavors, you can hardly keep from drinking the whole bottle now. But that would be a mistake. You don't want to age it so long that all the fruit drops out, but 8–10 years in the cellar should do just fine."
4517,6.8,0.17,0.17,5.1,0.049,26.0,82.0,0.993,3.0,0.38,9.8,6,"Fragrant purple flower, ripe black-skinned fruit and dark spice aromas slowly emerge on this savory blend of 90% Cabernet Sauvignon, 5% Merlot and 5% Sangiovese. Full bodied and succulent, the smooth structured palate delivers crushed raspberry, black currant, star anise and chopped mint alongside a backbone of firm polished tannins. Drink 2018–2024."
4518,9.0,0.2,0.33,3.5,0.049,10.0,40.0,0.9944,3.14,0.36,9.8,6,"Well stitched together with a broad, wide assembly of dark fruit, spice and cola-like aromas. All the wine's elements sing loud as a single chorus; bold, plush, chewy. Ends with ripe fruit, rum cake, pipe tobacco and dark espresso bean. Firm, great length."
4519,5.8,0.13,0.22,12.7,0.057999999999999996,24.0,183.0,0.9956,3.32,0.42,11.7,6,"Zesty lemon and lime acidity takes center stage in this invigorating medium-dry kabinett. It's leaner and more linear than the producer's regular-label kabinett, but offers loads of cutting white grapefruit and red apple flavors. The finish is refreshing and penetrating, lingering on a note of sugar cookie."
4520,5.8,0.31,0.31,7.5,0.052000000000000005,55.0,230.0,0.9949,3.19,0.46,9.8,5,"Januik's reserve blend is 81% Cabernet Sauvignon, 16% Merlot and 3% Cabernet Franc. The fruit is cloaked with lush layers of barrel toast, and it may require several hours of decanting for it to open up. When it does, the flavors multiply on the palate with cassis, black cherry, dark chocolate, pencil lead and wood smoke, along with dusty, mouth-coating tannins."
4521,6.3,0.36,0.2,2.0,0.048,48.0,191.0,0.9929,3.17,0.51,9.6,5,"This is a spicy, heavily toasty wine. Strong wood flavors mask the ripe berry fruits. It is a wine to be drunk young, but the wood is too much."
4522,9.0,0.2,0.33,3.5,0.049,10.0,40.0,0.9944,3.14,0.36,9.8,6,"Tough in tannins and dustily dry, this is a hard wine to warm up to. It's not just the astringency but the absence of fruit. Shows modest flavors of cherries and blackberries, and doesn't seem like an ager. A disappointment."
4523,6.7,0.18,0.25,14.3,0.048,79.0,149.0,0.9975,3.12,0.37,9.7,5,"Sour plum, dried herb, pepper and tar scents show on the nose of this bottling from the widely available brand. The palate is tightly wound with sticky tannins, which are like to mellow with time, allowing the coffee, asphalt, elderberry and black currant flavors to shine more brightly."
4524,6.6,0.16,0.25,9.8,0.049,59.5,137.0,0.995,3.16,0.38,10.0,6,"An earthiness of forest floor wraps around a medley of bright berry and cherry in this wine that is also nicely balanced in acidity. Smooth on the palate, it takes on stronger currents of tannin and leathery oak on the finish."
4525,5.8,0.13,0.22,12.7,0.057999999999999996,24.0,183.0,0.9956,3.32,0.42,11.7,6,"Sansonina is a beautiful wine with a distinct personality and elegant tones of cherry, blackberry, spice and leather integrated over a rich, plush mouthfeel. It also shows a clean, linear approach with a tight but long-lasting finish."
4526,5.8,0.27,0.22,12.7,0.057999999999999996,42.0,206.0,0.9946,3.32,0.38,12.3,6,A short wood-aging has given this rich wine a creamy smooth character. That balances with the ripe yellow and tropical fruits that are cut with acidity. It is still a young wine and will certainly be better from 2018.
4527,6.8,0.17,0.17,5.1,0.049,26.0,82.0,0.993,3.0,0.38,9.8,6,"Aromatic, with notes of orange blossom and lemon zest, this dry, bracing Chardonnay boasts surprising depth and minerality. Vibrant with lemony acidity, it finishes briskly, with a hint of lime-zest-like astringency."
4528,6.4,0.37,0.19,3.5,0.068,18.0,101.0,0.9934,3.03,0.38,9.0,6,"Fresh in mouthwatering minerality, this is positively bright, balanced and layered in lingering notes of lemon curd, green apple and just-picked vanilla bean. It is a gloriously delicate wine that's named for one of Marimar's beloved Springer Spaniels, made from one block planted to a selection of the See clone."
4529,7.3,0.26,0.53,12.7,0.047,60.5,164.5,0.9984,3.06,0.45,9.1,6,"Lots of dazzlingly ripe fruit in this rich, crisply acidic Pinot. It rocks with raspberries, cherries, pomegranates, cola and even hints of sweet, cinnamon-spiced mocha, as well as the toast and vanilla from oak. It's made for drinking now."
4530,7.3,0.28,0.54,12.9,0.049,62.0,162.5,0.9984,3.06,0.45,9.1,6,"This is an exceptionally priced wine that allows a glimpse into the power and density of Domdechant Werner's 2015 Rieslings. Yellow peach and nectarine flavors are vivaciously fresh, but there's a lot more than fruitiness here. It's forward and yielding, yet weighty, its richness nuanced by hints of smoke, graphite and caramel. Luscious, mouth clinging texture lingers on the finish."
4531,7.3,0.28,0.54,12.9,0.049,62.0,162.5,0.9984,3.06,0.45,9.1,6,"The nose on the winery's annual Pomerol-focused blend of mostly Cabernet Franc and Merlot remains tightly wound, with purple fruit and tobacco just barely poking out. It's richly textured on the palate but the dark fruit flavors remain elegantly restrained throughout the sipping experience."
4532,5.8,0.12,0.21,1.3,0.055999999999999994,35.0,121.0,0.9908,3.32,0.33,11.4,6,"Opens with bell pepper and celery stalk aromas and then come raisin, roast plum and carob bean scents. The palate is a bit narrow and acidic, with baked berry and herbal flavors. Pretty standard and a touch green as a whole."
4533,6.1,0.25,0.18,10.5,0.049,41.0,124.0,0.9963,3.14,0.35,10.5,5,"Closed on the nose at first, after opening there's a lot of intrigue to this savory Chardonnay, bright in acidity and deftly layered on the palate in herbal thyme and baked pear. Medium in weight it has a salty, briny edge that's a ton of fun."
4534,6.4,0.24,0.27,1.5,0.04,35.0,105.0,0.9891399999999999,3.13,0.3,12.4,6,"Roasted aromas of berry and hickory come with tons of char and BBQ notes. This is thick, almost to the point of being syrupy, while flavors of herbs, blackberry, creamy oak and mint are more savory than bright. If this were any more rich and oaky, it might be considered too fat and heavy."
